% Model:              test_10_copia5_v2.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 18 2023, 09:44
% Dimension:          1
% Nodes:              1032
% Expressions:        1
% Description:        Function
% T (K)                   k_solid_residual_resistivity_ratio_of_100_2(T)
1015.6421068457453        345.71290923724405
1017.2742607998398        345.6028465644025
1018.9064147539341        345.49278389156103
1020.5385687080286        345.38272121871955
1022.1707226621229        345.2726585458781
1023.8028766162174        345.16259587303654
1025.4350305703117        345.05253320019506
1027.0671845244062        344.9424705273536
1028.6993384785005        344.8324078545121
1030.331492432595         344.72234518167056
1031.9636463866896        344.6122825088291
1033.5958003407839        344.5022198359876
1035.2279542948784        344.39215716314607
1036.8601082489727        344.2820944903046
1038.4922622030672        344.1720318174631
1040.1244161571615        344.06196914462157
1041.756570111256         343.9519064717801
1043.3887240653503        343.8418437989386
1045.0208780194448        343.73178112609713
1046.653031973539         343.62171845325565
1048.2851859276336        343.5116557804141
1049.9173398817281        343.40159310757264
1051.5494938358224        343.29153043473116
1053.181647789917         343.1814677618896
1054.8138017440112        343.07140508904814
1056.4459556981058        342.96134241620666
1058.0781096522           342.8512797433651
1059.7102636062946        342.74121707052365
1061.3424175603889        342.63115439768217
1062.9745715144834        342.52109172484063
1064.606725468578         342.41102905199915
1066.2388794226722        342.30096637915767
1067.8710333767667        342.1909037063162
1069.503187330861         342.0808410334747
1071.1353412849555        341.9707783606332
1072.7674952390498        341.8607156877917
1074.3996491931443        341.7506530149502
1076.0318031472386        341.6405903421087
1077.6639571013332        341.5305276692672
1079.2961110554274        341.4204649964257
1080.928265009522         341.3104023235842
1082.5604189636165        341.2003396507427
1084.1925729177108        341.0902769779012
1085.8247268718053        340.9802143050597
1087.4568808258996        340.87015163221827
1089.089034779994         340.76008895937673
1090.7211887340884        340.65002628653525
1092.353342688183         340.53996361369377
1093.9854966422772        340.42990094085224
1095.6176505963717        340.31983826801076
1097.2498045504663        340.2097755951693
1098.8819585045605        340.09971292232774
1100.514112458655         339.98965024948626
1102.1462664127494        339.8795875766448
1103.7784203668439        339.76952490380324
1105.4105743209382        339.6594622309618
1107.0427282750327        339.5493995581203
1108.674882229127         339.4393368852788
1110.3070361832215        339.3292742124373
1111.9391901373158        339.2192115395958
1113.5713440914103        339.1091488667543
1115.2034980455048        338.99908619391283
1116.8356519995991        338.8890235210713
1118.4678059536936        338.7789608482298
1120.099959907788         338.66889817538834
1121.7321138618825        338.5588355025468
1123.3642678159767        338.4487728297053
1124.9964217700713        338.33871015686384
1126.6285757241656        338.22864748402236
1128.26072967826          338.1185848111809
1129.8928836323544        338.00852213833934
1131.525037586449         337.89845946549787
1133.1571915405434        337.7883967926564
1134.7893454946377        337.67833411981485
1136.4214994487322        337.56827144697337
1138.0536534028265        337.4582087741319
1139.685807356921         337.34814610129035
1141.3179613110153        337.2380834284489
1142.9501152651098        337.1280207556074
1144.5822692192041        337.0179580827659
1146.2144231732987        336.9078954099244
1147.8465771273932        336.7978327370829
1149.4787310814875        336.6877700642414
1151.110885035582         336.57770739139994
1152.7430389896763        336.4676447185584
1154.3751929437708        336.3575820457169
1156.007346897865         336.24751937287544
1157.6395008519596        336.1374567000339
1159.271654806054         336.02739402719243
1160.9038087601484        335.91733135435095
1162.5359627142427        335.80726868150947
1164.1681166683372        335.69720600866793
1165.8002706224318        335.58714333582645
1167.432424576526         335.477080662985
1169.0645785306206        335.36701799014344
1170.6967324847149        335.25695531730196
1172.3288864388094        335.1468926444605
1173.9610403929037        335.036829971619
1175.5931943469982        334.92676729877746
1177.2253483010925        334.816704625936
1178.857502255187         334.7066419530945
1180.4896562092815        334.59657928025297
1182.1218101633758        334.4865166074115
1183.7539641174703        334.37645393457
1185.3861180715646        334.26639126172853
1187.0182720256591        334.156328588887
1188.6504259797534        334.0462659160455
1190.282579933848         333.93620324320403
1191.9147338879422        333.82614057036255
1193.5468878420368        333.716077897521
1195.179041796131         333.60601522467954
1196.8111957502256        333.49595255183806
1198.44334970432          333.3858898789965
1200.0755036584144        333.27582720615504
1201.707657612509         333.16576453331356
1203.3398115666032        333.055701860472
1204.9719655206977        332.94563918763055
1206.604119474792         332.83557651478907
1208.2362734288865        332.7255138419476
1209.8684273829808        332.6154511691061
1211.5005813370753        332.5053884962646
1213.1327352911699        332.3953258234231
1214.7648892452642        332.2852631505816
1216.3970431993587        332.1752004777401
1218.029197153453         332.0651378048986
1219.6613511075475        331.9550751320571
1221.2935050616418        331.8450124592156
1222.9256590157363        331.7349497863741
1224.5578129698306        331.6248871135326
1226.189966923925         331.5148244406911
1227.8221208780194        331.40476176784966
1229.454274832114         331.2946990950081
1231.0864287862084        331.18463642216665
1232.7185827403027        331.07457374932517
1234.3507366943973        330.96451107648363
1235.9828906484915        330.85444840364215
1237.615044602586         330.7443857308007
1239.2471985566804        330.63432305795914
1240.8793525107749        330.52426038511766
1242.5115064648692        330.4141977122762
1244.1436604189637        330.30413503943464
1245.7758143730582        330.19407236659316
1247.4079683271525        330.0840096937517
1249.040122281247         329.97394702091015
1250.6722762353413        329.8638843480687
1252.3044301894358        329.7538216752272
1253.9365841435301        329.6437590023857
1255.5687380976246        329.5336963295442
1257.200892051719         329.4236336567027
1258.8330460058135        329.3135709838612
1260.4651999599077        329.20350831101973
1262.0973539140023        329.0934456381782
1263.7295078680968        328.9833829653367
1265.361661822191         328.87332029249524
1266.9938157762856        328.7632576196537
1268.62596973038          328.6531949468123
1270.2581236844744        328.54313227397074
1271.8902776385687        328.43306960112926
1273.5224315926632        328.3230069282878
1275.1545855467575        328.21294425544625
1276.786739500852         328.10288158260477
1278.4188934549466        327.9928189097633
1280.0510474090408        327.88275623692175
1281.6832013631354        327.77269356408027
1283.3153553172297        327.6626308912388
1284.9475092713242        327.55256821839725
1286.5796632254185        327.4425055455558
1288.211817179513         327.3324428727143
1289.8439711336073        327.2223801998728
1291.4761250877018        327.11231752703134
1293.108279041796         327.0022548541898
1294.7404329958906        326.8921921813483
1296.3725869499851        326.78212950850684
1298.0047409040794        326.6720668356653
1299.636894858174         326.5620041628238
1301.2690488122682        326.45194148998235
1302.9012027663628        326.3418788171408
1304.533356720457         326.23181614429933
1306.1655106745516        326.12175347145785
1307.7976646286459        326.01169079861637
1309.4298185827404        325.90162812577483
1311.0619725368347        325.79156545293336
1312.6941264909292        325.6815027800919
1314.3262804450237        325.5714401072504
1315.958434399118         325.46137743440886
1317.5905883532125        325.3513147615674
1319.2227423073068        325.2412520887259
1320.8548962614013        325.13118941588436
1322.4870502154956        325.0211267430429
1324.1192041695901        324.9110640702014
1325.7513581236844        324.8010013973599
1327.383512077779         324.6909387245184
1329.0156660318735        324.5808760516769
1330.6478199859678        324.47081337883543
1332.2799739400623        324.3607507059939
1333.9121278941566        324.2506880331524
1335.544281848251         324.14062536031093
1337.1764358023454        324.03056268746946
1338.80858975644          323.9205000146279
1340.4407437105342        323.81043734178644
1342.0728976646287        323.70037466894496
1343.705051618723         323.5903119961034
1345.3372055728175        323.48024932326194
1346.969359526912         323.37018665042046
1348.6015134810064        323.260123977579
1350.2336674351009        323.15006130473745
1351.8658213891952        323.03999863189597
1353.4979753432897        322.9299359590545
1355.130129297384         322.819873286213
1356.7622832514785        322.7098106133715
1358                      322.62634641980003
